AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-04-27,67001,ALBA ADRIATICA,TE,672,4874
2021-04-27,67002,ANCARANO,TE,149,648
2021-04-27,67003,ARSITA,TE,65,410
2021-04-27,67004,ATRI,TE,777,8441
2021-04-27,67005,BASCIANO,TE,238,1535
2021-04-27,67006,BELLANTE,TE,515,3774
2021-04-27,67007,BISENTI,TE,169,1150
2021-04-27,67008,CAMPLI,TE,630,4409
2021-04-27,67009,CANZANO,TE,158,1165
2021-04-27,67010,CASTEL CASTAGNA,TE,57,200
2021-04-27,67011,CASTELLALTO,TE,692,4558
2021-04-27,67012,CASTELLI,TE,85,515
2021-04-27,67013,CASTIGLIONE MESSER RAIMONDO,TE,134,1290
2021-04-27,67014,CASTILENTI,TE,165,944
2021-04-27,67015,CELLINO ATTANASIO,TE,209,1115
2021-04-27,67016,CERMIGNANO,TE,212,1026
2021-04-27,67017,CIVITELLA DEL TRONTO,TE,523,2874
2021-04-27,67018,COLLEDARA,TE,135,1053
2021-04-27,67019,COLONNELLA,TE,343,1176
2021-04-27,67020,CONTROGUERRA,TE,121,908
2021-04-27,67021,CORROPOLI,TE,277,2113
2021-04-27,67022,CORTINO,TE,42,301
2021-04-27,67023,CROGNALETO,TE,212,1033
2021-04-27,67024,FANO ADRIANO,TE,15,144
2021-04-27,67025,GIULIANOVA,TE,2020,14759
2021-04-27,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,483,2911
2021-04-27,67047,MARTINSICURO,TE,1233,5610
2021-04-27,67027,MONTEFINO,TE,78,538
2021-04-27,67028,MONTORIO AL VOMANO,TE,1046,6002
2021-04-27,67029,MORRO D'ORO,TE,402,1844
2021-04-27,67030,MOSCIANO SANT'ANGELO,TE,697,5194
2021-04-27,67031,NERETO,TE,457,3482
2021-04-27,67032,NOTARESCO,TE,530,3268
2021-04-27,67033,PENNA SANT'ANDREA,TE,115,897
2021-04-27,67034,PIETRACAMELA,TE,3,83
2021-04-27,67035,PINETO,TE,1019,7614
2021-04-27,67036,ROCCA SANTA MARIA,TE,61,457
2021-04-27,67037,ROSETO DEGLI ABRUZZI,TE,1632,11790
2021-04-27,67038,SANT'EGIDIO ALLA VIBRATA,TE,614,3598
2021-04-27,67039,SANT'OMERO,TE,362,3376
2021-04-27,67040,SILVI,TE,922,6415
2021-04-27,67041,TERAMO,TE,4253,48617
2021-04-27,67042,TORANO NUOVO,TE,112,807
2021-04-27,67043,TORRICELLA SICURA,TE,274,2077
2021-04-27,67044,TORTORETO,TE,718,5486
2021-04-27,67045,TOSSICIA,TE,104,777
2021-04-27,67046,VALLE CASTELLANA,TE,71,299
