AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-30,67001,ALBA ADRIATICA,TE,299,2606
2020-12-30,67002,ANCARANO,TE,37,320
2020-12-30,67003,ARSITA,TE,37,293
2020-12-30,67004,ATRI,TE,529,5870
2020-12-30,67005,BASCIANO,TE,131,996
2020-12-30,67006,BELLANTE,TE,315,2345
2020-12-30,67007,BISENTI,TE,125,889
2020-12-30,67008,CAMPLI,TE,307,2750
2020-12-30,67009,CANZANO,TE,94,649
2020-12-30,67010,CASTEL CASTAGNA,TE,38,137
2020-12-30,67011,CASTELLALTO,TE,457,3007
2020-12-30,67012,CASTELLI,TE,81,387
2020-12-30,67013,CASTIGLIONE MESSER RAIMONDO,TE,117,1134
2020-12-30,67014,CASTILENTI,TE,104,758
2020-12-30,67015,CELLINO ATTANASIO,TE,75,713
2020-12-30,67016,CERMIGNANO,TE,188,749
2020-12-30,67017,CIVITELLA DEL TRONTO,TE,364,1688
2020-12-30,67018,COLLEDARA,TE,96,685
2020-12-30,67019,COLONNELLA,TE,170,635
2020-12-30,67020,CONTROGUERRA,TE,61,492
2020-12-30,67021,CORROPOLI,TE,135,1183
2020-12-30,67022,CORTINO,TE,29,210
2020-12-30,67023,CROGNALETO,TE,177,767
2020-12-30,67024,FANO ADRIANO,TE,9,85
2020-12-30,67025,GIULIANOVA,TE,1046,8795
2020-12-30,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,431,2224
2020-12-30,67047,MARTINSICURO,TE,579,2939
2020-12-30,67027,MONTEFINO,TE,55,388
2020-12-30,67028,MONTORIO AL VOMANO,TE,908,4415
2020-12-30,67029,MORRO D'ORO,TE,173,1063
2020-12-30,67030,MOSCIANO SANT'ANGELO,TE,318,2808
2020-12-30,67031,NERETO,TE,195,1879
2020-12-30,67032,NOTARESCO,TE,255,1912
2020-12-30,67033,PENNA SANT'ANDREA,TE,61,560
2020-12-30,67034,PIETRACAMELA,TE,3,61
2020-12-30,67035,PINETO,TE,589,4759
2020-12-30,67036,ROCCA SANTA MARIA,TE,53,346
2020-12-30,67037,ROSETO DEGLI ABRUZZI,TE,661,6277
2020-12-30,67038,SANT'EGIDIO ALLA VIBRATA,TE,301,2015
2020-12-30,67039,SANT'OMERO,TE,176,2052
2020-12-30,67040,SILVI,TE,503,3944
2020-12-30,67041,TERAMO,TE,2758,31358
2020-12-30,67042,TORANO NUOVO,TE,65,468
2020-12-30,67043,TORRICELLA SICURA,TE,159,1451
2020-12-30,67044,TORTORETO,TE,315,2761
2020-12-30,67045,TOSSICIA,TE,85,537
2020-12-30,67046,VALLE CASTELLANA,TE,35,156
