AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-01-27,67001,ALBA ADRIATICA,TE,43,277
2021-01-27,67002,ANCARANO,TE,60,67
2021-01-27,67003,ARSITA,TE,10,36
2021-01-27,67004,ATRI,TE,49,574
2021-01-27,67005,BASCIANO,TE,38,162
2021-01-27,67006,BELLANTE,TE,44,241
2021-01-27,67007,BISENTI,TE,5,56
2021-01-27,67008,CAMPLI,TE,59,315
2021-01-27,67009,CANZANO,TE,23,76
2021-01-27,67010,CASTEL CASTAGNA,TE,4,12
2021-01-27,67011,CASTELLALTO,TE,53,360
2021-01-27,67012,CASTELLI,TE,3,48
2021-01-27,67013,CASTIGLIONE MESSER RAIMONDO,TE,2,41
2021-01-27,67014,CASTILENTI,TE,18,49
2021-01-27,67015,CELLINO ATTANASIO,TE,103,122
2021-01-27,67016,CERMIGNANO,TE,17,85
2021-01-27,67017,CIVITELLA DEL TRONTO,TE,35,255
2021-01-27,67018,COLLEDARA,TE,19,117
2021-01-27,67019,COLONNELLA,TE,25,77
2021-01-27,67020,CONTROGUERRA,TE,21,83
2021-01-27,67021,CORROPOLI,TE,29,153
2021-01-27,67022,CORTINO,TE,11,35
2021-01-27,67023,CROGNALETO,TE,27,71
2021-01-27,67024,FANO ADRIANO,TE,2,20
2021-01-27,67025,GIULIANOVA,TE,225,1153
2021-01-27,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,13,171
2021-01-27,67047,MARTINSICURO,TE,121,338
2021-01-27,67027,MONTEFINO,TE,11,39
2021-01-27,67028,MONTORIO AL VOMANO,TE,41,410
2021-01-27,67029,MORRO D'ORO,TE,60,137
2021-01-27,67030,MOSCIANO SANT'ANGELO,TE,84,341
2021-01-27,67031,NERETO,TE,28,242
2021-01-27,67032,NOTARESCO,TE,73,255
2021-01-27,67033,PENNA SANT'ANDREA,TE,23,62
2021-01-27,67035,PINETO,TE,69,477
2021-01-27,67037,ROSETO DEGLI ABRUZZI,TE,258,942
2021-01-27,67038,SANT'EGIDIO ALLA VIBRATA,TE,52,240
2021-01-27,67039,SANT'OMERO,TE,26,227
2021-01-27,67040,SILVI,TE,77,408
2021-01-27,67041,TERAMO,TE,253,3521
2021-01-27,67042,TORANO NUOVO,TE,7,54
2021-01-27,67043,TORRICELLA SICURA,TE,11,106
2021-01-27,67044,TORTORETO,TE,63,317
2021-01-27,67045,TOSSICIA,TE,12,54
2021-01-27,67046,VALLE CASTELLANA,TE,1,5
2021-01-27,67034,PIETRACAMELA,TE,0,8
2021-01-27,67036,ROCCA SANTA MARIA,TE,0,17
