AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-07-17,67001,ALBA ADRIATICA,TE,25,688
2020-07-17,67003,ARSITA,TE,5,106
2020-07-17,67004,ATRI,TE,86,2107
2020-07-17,67005,BASCIANO,TE,3,222
2020-07-17,67006,BELLANTE,TE,10,616
2020-07-17,67007,BISENTI,TE,15,376
2020-07-17,67008,CAMPLI,TE,8,737
2020-07-17,67009,CANZANO,TE,2,137
2020-07-17,67011,CASTELLALTO,TE,6,757
2020-07-17,67012,CASTELLI,TE,2,83
2020-07-17,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,776
2020-07-17,67014,CASTILENTI,TE,62,488
2020-07-17,67015,CELLINO ATTANASIO,TE,16,230
2020-07-17,67016,CERMIGNANO,TE,10,161
2020-07-17,67017,CIVITELLA DEL TRONTO,TE,1,412
2020-07-17,67018,COLLEDARA,TE,1,171
2020-07-17,67019,COLONNELLA,TE,22,143
2020-07-17,67021,CORROPOLI,TE,1,283
2020-07-17,67025,GIULIANOVA,TE,31,2786
2020-07-17,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,484
2020-07-17,67047,MARTINSICURO,TE,16,733
2020-07-17,67027,MONTEFINO,TE,25,224
2020-07-17,67028,MONTORIO AL VOMANO,TE,9,896
2020-07-17,67029,MORRO D'ORO,TE,1,261
2020-07-17,67030,MOSCIANO SANT'ANGELO,TE,3,756
2020-07-17,67031,NERETO,TE,8,605
2020-07-17,67032,NOTARESCO,TE,14,543
2020-07-17,67033,PENNA SANT'ANDREA,TE,7,133
2020-07-17,67035,PINETO,TE,63,1667
2020-07-17,67037,ROSETO DEGLI ABRUZZI,TE,29,1758
2020-07-17,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,536
2020-07-17,67039,SANT'OMERO,TE,1,691
2020-07-17,67040,SILVI,TE,17,1207
2020-07-17,67041,TERAMO,TE,185,9222
2020-07-17,67043,TORRICELLA SICURA,TE,19,354
2020-07-17,67044,TORTORETO,TE,2,745
2020-07-17,67045,TOSSICIA,TE,2,117
2020-07-17,67046,VALLE CASTELLANA,TE,3,35
2020-07-17,67002,ANCARANO,TE,0,112
2020-07-17,67010,CASTEL CASTAGNA,TE,0,33
2020-07-17,67020,CONTROGUERRA,TE,0,138
2020-07-17,67022,CORTINO,TE,0,52
2020-07-17,67023,CROGNALETO,TE,0,78
2020-07-17,67024,FANO ADRIANO,TE,0,20
2020-07-17,67034,PIETRACAMELA,TE,0,20
2020-07-17,67036,ROCCA SANTA MARIA,TE,0,36
2020-07-17,67042,TORANO NUOVO,TE,0,93
