AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-04-03,67001,ALBA ADRIATICA,TE,6,42
2020-04-03,67003,ARSITA,TE,2,37
2020-04-03,67004,ATRI,TE,58,264
2020-04-03,67005,BASCIANO,TE,2,21
2020-04-03,67006,BELLANTE,TE,4,49
2020-04-03,67007,BISENTI,TE,11,106
2020-04-03,67008,CAMPLI,TE,4,69
2020-04-03,67009,CANZANO,TE,2,13
2020-04-03,67011,CASTELLALTO,TE,4,53
2020-04-03,67012,CASTELLI,TE,1,4
2020-04-03,67013,CASTIGLIONE MESSER RAIMONDO,TE,65,220
2020-04-03,67014,CASTILENTI,TE,39,147
2020-04-03,67015,CELLINO ATTANASIO,TE,9,26
2020-04-03,67016,CERMIGNANO,TE,6,13
2020-04-03,67017,CIVITELLA DEL TRONTO,TE,1,12
2020-04-03,67019,COLONNELLA,TE,3,5
2020-04-03,67021,CORROPOLI,TE,1,19
2020-04-03,67025,GIULIANOVA,TE,12,156
2020-04-03,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,6,110
2020-04-03,67047,MARTINSICURO,TE,1,21
2020-04-03,67027,MONTEFINO,TE,16,66
2020-04-03,67028,MONTORIO AL VOMANO,TE,4,62
2020-04-03,67029,MORRO D'ORO,TE,1,13
2020-04-03,67030,MOSCIANO SANT'ANGELO,TE,2,56
2020-04-03,67031,NERETO,TE,4,49
2020-04-03,67032,NOTARESCO,TE,14,44
2020-04-03,67035,PINETO,TE,42,275
2020-04-03,67037,ROSETO DEGLI ABRUZZI,TE,13,142
2020-04-03,67038,SANT'EGIDIO ALLA VIBRATA,TE,3,33
2020-04-03,67039,SANT'OMERO,TE,1,45
2020-04-03,67040,SILVI,TE,10,129
2020-04-03,67041,TERAMO,TE,92,1094
2020-04-03,67043,TORRICELLA SICURA,TE,7,33
2020-04-03,67044,TORTORETO,TE,1,53
2020-04-03,67045,TOSSICIA,TE,2,8
2020-04-03,67046,VALLE CASTELLANA,TE,2,3
2020-04-03,67002,ANCARANO,TE,0,2
2020-04-03,67010,CASTEL CASTAGNA,TE,0,2
2020-04-03,67018,COLLEDARA,TE,0,15
2020-04-03,67020,CONTROGUERRA,TE,0,4
2020-04-03,67022,CORTINO,TE,0,4
2020-04-03,67023,CROGNALETO,TE,0,2
2020-04-03,67024,FANO ADRIANO,TE,0,2
2020-04-03,67033,PENNA SANT'ANDREA,TE,0,10
2020-04-03,67034,PIETRACAMELA,TE,0,2
2020-04-03,67036,ROCCA SANTA MARIA,TE,0,3
2020-04-03,67042,TORANO NUOVO,TE,0,6
