AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-05-26,67001,ALBA ADRIATICA,TE,19,415
2020-05-26,67003,ARSITA,TE,5,86
2020-05-26,67004,ATRI,TE,86,1427
2020-05-26,67005,BASCIANO,TE,3,124
2020-05-26,67006,BELLANTE,TE,10,345
2020-05-26,67007,BISENTI,TE,15,261
2020-05-26,67008,CAMPLI,TE,8,449
2020-05-26,67009,CANZANO,TE,2,71
2020-05-26,67011,CASTELLALTO,TE,6,400
2020-05-26,67012,CASTELLI,TE,2,46
2020-05-26,67013,CASTIGLIONE MESSER RAIMONDO,TE,83,700
2020-05-26,67014,CASTILENTI,TE,60,429
2020-05-26,67015,CELLINO ATTANASIO,TE,13,137
2020-05-26,67016,CERMIGNANO,TE,12,90
2020-05-26,67017,CIVITELLA DEL TRONTO,TE,1,283
2020-05-26,67018,COLLEDARA,TE,1,105
2020-05-26,67019,COLONNELLA,TE,18,73
2020-05-26,67021,CORROPOLI,TE,1,159
2020-05-26,67025,GIULIANOVA,TE,32,1531
2020-05-26,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,305
2020-05-26,67047,MARTINSICURO,TE,9,369
2020-05-26,67027,MONTEFINO,TE,25,177
2020-05-26,67028,MONTORIO AL VOMANO,TE,9,540
2020-05-26,67029,MORRO D'ORO,TE,1,128
2020-05-26,67030,MOSCIANO SANT'ANGELO,TE,5,430
2020-05-26,67031,NERETO,TE,8,336
2020-05-26,67032,NOTARESCO,TE,14,332
2020-05-26,67033,PENNA SANT'ANDREA,TE,7,73
2020-05-26,67035,PINETO,TE,60,1046
2020-05-26,67037,ROSETO DEGLI ABRUZZI,TE,29,994
2020-05-26,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,311
2020-05-26,67039,SANT'OMERO,TE,1,377
2020-05-26,67040,SILVI,TE,15,686
2020-05-26,67041,TERAMO,TE,181,5992
2020-05-26,67043,TORRICELLA SICURA,TE,19,232
2020-05-26,67044,TORTORETO,TE,2,482
2020-05-26,67045,TOSSICIA,TE,2,69
2020-05-26,67046,VALLE CASTELLANA,TE,3,27
2020-05-26,67002,ANCARANO,TE,0,65
2020-05-26,67010,CASTEL CASTAGNA,TE,0,19
2020-05-26,67020,CONTROGUERRA,TE,0,59
2020-05-26,67022,CORTINO,TE,0,30
2020-05-26,67023,CROGNALETO,TE,0,47
2020-05-26,67024,FANO ADRIANO,TE,0,9
2020-05-26,67034,PIETRACAMELA,TE,0,12
2020-05-26,67036,ROCCA SANTA MARIA,TE,0,24
2020-05-26,67042,TORANO NUOVO,TE,0,50
