AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-18,67001,ALBA ADRIATICA,TE,46,1413
2020-10-18,67002,ANCARANO,TE,3,182
2020-10-18,67003,ARSITA,TE,7,139
2020-10-18,67004,ATRI,TE,99,3352
2020-10-18,67005,BASCIANO,TE,3,407
2020-10-18,67006,BELLANTE,TE,40,1247
2020-10-18,67007,BISENTI,TE,52,561
2020-10-18,67008,CAMPLI,TE,15,1429
2020-10-18,67009,CANZANO,TE,3,257
2020-10-18,67010,CASTEL CASTAGNA,TE,1,53
2020-10-18,67011,CASTELLALTO,TE,18,1461
2020-10-18,67012,CASTELLI,TE,8,144
2020-10-18,67013,CASTIGLIONE MESSER RAIMONDO,TE,92,913
2020-10-18,67014,CASTILENTI,TE,63,583
2020-10-18,67015,CELLINO ATTANASIO,TE,16,380
2020-10-18,67016,CERMIGNANO,TE,11,286
2020-10-18,67017,CIVITELLA DEL TRONTO,TE,50,987
2020-10-18,67018,COLLEDARA,TE,6,308
2020-10-18,67019,COLONNELLA,TE,62,341
2020-10-18,67020,CONTROGUERRA,TE,20,281
2020-10-18,67021,CORROPOLI,TE,12,610
2020-10-18,67022,CORTINO,TE,2,110
2020-10-18,67023,CROGNALETO,TE,6,197
2020-10-18,67025,GIULIANOVA,TE,79,5039
2020-10-18,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,36,820
2020-10-18,67047,MARTINSICURO,TE,60,1515
2020-10-18,67027,MONTEFINO,TE,29,272
2020-10-18,67028,MONTORIO AL VOMANO,TE,59,1772
2020-10-18,67029,MORRO D'ORO,TE,1,465
2020-10-18,67030,MOSCIANO SANT'ANGELO,TE,13,1488
2020-10-18,67031,NERETO,TE,33,1118
2020-10-18,67032,NOTARESCO,TE,19,1022
2020-10-18,67033,PENNA SANT'ANDREA,TE,11,249
2020-10-18,67034,PIETRACAMELA,TE,1,41
2020-10-18,67035,PINETO,TE,91,2710
2020-10-18,67036,ROCCA SANTA MARIA,TE,20,226
2020-10-18,67037,ROSETO DEGLI ABRUZZI,TE,42,3242
2020-10-18,67038,SANT'EGIDIO ALLA VIBRATA,TE,49,1064
2020-10-18,67039,SANT'OMERO,TE,21,1248
2020-10-18,67040,SILVI,TE,60,2025
2020-10-18,67041,TERAMO,TE,312,17012
2020-10-18,67042,TORANO NUOVO,TE,23,268
2020-10-18,67043,TORRICELLA SICURA,TE,33,641
2020-10-18,67044,TORTORETO,TE,20,1414
2020-10-18,67045,TOSSICIA,TE,8,216
2020-10-18,67046,VALLE CASTELLANA,TE,5,63
2020-10-18,67024,FANO ADRIANO,TE,0,37
