AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-11-09,67001,ALBA ADRIATICA,TE,119,1787
2020-11-09,67002,ANCARANO,TE,5,229
2020-11-09,67003,ARSITA,TE,17,225
2020-11-09,67004,ATRI,TE,227,4112
2020-11-09,67005,BASCIANO,TE,26,537
2020-11-09,67006,BELLANTE,TE,116,1624
2020-11-09,67007,BISENTI,TE,91,679
2020-11-09,67008,CAMPLI,TE,61,1778
2020-11-09,67009,CANZANO,TE,18,317
2020-11-09,67010,CASTEL CASTAGNA,TE,6,72
2020-11-09,67011,CASTELLALTO,TE,98,1789
2020-11-09,67012,CASTELLI,TE,39,264
2020-11-09,67013,CASTIGLIONE MESSER RAIMONDO,TE,103,995
2020-11-09,67014,CASTILENTI,TE,70,644
2020-11-09,67015,CELLINO ATTANASIO,TE,37,465
2020-11-09,67016,CERMIGNANO,TE,22,353
2020-11-09,67017,CIVITELLA DEL TRONTO,TE,67,1103
2020-11-09,67018,COLLEDARA,TE,44,438
2020-11-09,67019,COLONNELLA,TE,79,413
2020-11-09,67020,CONTROGUERRA,TE,32,340
2020-11-09,67021,CORROPOLI,TE,41,775
2020-11-09,67022,CORTINO,TE,3,132
2020-11-09,67023,CROGNALETO,TE,111,481
2020-11-09,67024,FANO ADRIANO,TE,6,54
2020-11-09,67025,GIULIANOVA,TE,356,5998
2020-11-09,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,257,1391
2020-11-09,67047,MARTINSICURO,TE,186,1825
2020-11-09,67027,MONTEFINO,TE,36,306
2020-11-09,67028,MONTORIO AL VOMANO,TE,476,2756
2020-11-09,67029,MORRO D'ORO,TE,23,578
2020-11-09,67030,MOSCIANO SANT'ANGELO,TE,81,1835
2020-11-09,67031,NERETO,TE,60,1289
2020-11-09,67032,NOTARESCO,TE,59,1279
2020-11-09,67033,PENNA SANT'ANDREA,TE,19,314
2020-11-09,67034,PIETRACAMELA,TE,2,46
2020-11-09,67035,PINETO,TE,248,3345
2020-11-09,67036,ROCCA SANTA MARIA,TE,26,245
2020-11-09,67037,ROSETO DEGLI ABRUZZI,TE,196,4097
2020-11-09,67038,SANT'EGIDIO ALLA VIBRATA,TE,131,1384
2020-11-09,67039,SANT'OMERO,TE,68,1513
2020-11-09,67040,SILVI,TE,156,2438
2020-11-09,67041,TERAMO,TE,903,20927
2020-11-09,67042,TORANO NUOVO,TE,39,336
2020-11-09,67043,TORRICELLA SICURA,TE,63,800
2020-11-09,67044,TORTORETO,TE,99,1738
2020-11-09,67045,TOSSICIA,TE,38,354
2020-11-09,67046,VALLE CASTELLANA,TE,17,101
