AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-17,67001,ALBA ADRIATICA,TE,22,547
2020-06-17,67003,ARSITA,TE,5,100
2020-06-17,67004,ATRI,TE,86,1740
2020-06-17,67005,BASCIANO,TE,3,173
2020-06-17,67006,BELLANTE,TE,10,500
2020-06-17,67007,BISENTI,TE,15,317
2020-06-17,67008,CAMPLI,TE,8,603
2020-06-17,67009,CANZANO,TE,2,101
2020-06-17,67011,CASTELLALTO,TE,7,619
2020-06-17,67012,CASTELLI,TE,2,59
2020-06-17,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,744
2020-06-17,67014,CASTILENTI,TE,62,457
2020-06-17,67015,CELLINO ATTANASIO,TE,13,191
2020-06-17,67016,CERMIGNANO,TE,10,129
2020-06-17,67017,CIVITELLA DEL TRONTO,TE,1,345
2020-06-17,67018,COLLEDARA,TE,1,136
2020-06-17,67019,COLONNELLA,TE,19,115
2020-06-17,67021,CORROPOLI,TE,1,239
2020-06-17,67025,GIULIANOVA,TE,31,2204
2020-06-17,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,421
2020-06-17,67047,MARTINSICURO,TE,12,526
2020-06-17,67027,MONTEFINO,TE,25,202
2020-06-17,67028,MONTORIO AL VOMANO,TE,9,741
2020-06-17,67029,MORRO D'ORO,TE,1,206
2020-06-17,67030,MOSCIANO SANT'ANGELO,TE,3,602
2020-06-17,67031,NERETO,TE,8,521
2020-06-17,67032,NOTARESCO,TE,14,442
2020-06-17,67033,PENNA SANT'ANDREA,TE,7,113
2020-06-17,67035,PINETO,TE,60,1400
2020-06-17,67037,ROSETO DEGLI ABRUZZI,TE,29,1390
2020-06-17,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,422
2020-06-17,67039,SANT'OMERO,TE,1,580
2020-06-17,67040,SILVI,TE,16,911
2020-06-17,67041,TERAMO,TE,186,7650
2020-06-17,67043,TORRICELLA SICURA,TE,19,295
2020-06-17,67044,TORTORETO,TE,2,627
2020-06-17,67045,TOSSICIA,TE,2,90
2020-06-17,67046,VALLE CASTELLANA,TE,3,32
2020-06-17,67002,ANCARANO,TE,0,79
2020-06-17,67010,CASTEL CASTAGNA,TE,0,26
2020-06-17,67020,CONTROGUERRA,TE,0,97
2020-06-17,67022,CORTINO,TE,0,43
2020-06-17,67023,CROGNALETO,TE,0,65
2020-06-17,67024,FANO ADRIANO,TE,0,17
2020-06-17,67034,PIETRACAMELA,TE,0,15
2020-06-17,67036,ROCCA SANTA MARIA,TE,0,30
2020-06-17,67042,TORANO NUOVO,TE,0,75
