AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-04-29,67001,ALBA ADRIATICA,TE,12,171
2020-04-29,67003,ARSITA,TE,5,52
2020-04-29,67004,ATRI,TE,78,904
2020-04-29,67005,BASCIANO,TE,3,74
2020-04-29,67006,BELLANTE,TE,7,178
2020-04-29,67007,BISENTI,TE,13,162
2020-04-29,67008,CAMPLI,TE,8,210
2020-04-29,67009,CANZANO,TE,2,38
2020-04-29,67011,CASTELLALTO,TE,5,173
2020-04-29,67012,CASTELLI,TE,2,9
2020-04-29,67013,CASTIGLIONE MESSER RAIMONDO,TE,79,452
2020-04-29,67014,CASTILENTI,TE,53,307
2020-04-29,67015,CELLINO ATTANASIO,TE,16,78
2020-04-29,67016,CERMIGNANO,TE,11,42
2020-04-29,67017,CIVITELLA DEL TRONTO,TE,1,131
2020-04-29,67018,COLLEDARA,TE,1,50
2020-04-29,67019,COLONNELLA,TE,12,34
2020-04-29,67021,CORROPOLI,TE,1,76
2020-04-29,67025,GIULIANOVA,TE,27,863
2020-04-29,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,6,164
2020-04-29,67047,MARTINSICURO,TE,7,147
2020-04-29,67027,MONTEFINO,TE,20,113
2020-04-29,67028,MONTORIO AL VOMANO,TE,9,258
2020-04-29,67029,MORRO D'ORO,TE,1,48
2020-04-29,67030,MOSCIANO SANT'ANGELO,TE,4,203
2020-04-29,67031,NERETO,TE,7,202
2020-04-29,67032,NOTARESCO,TE,16,156
2020-04-29,67033,PENNA SANT'ANDREA,TE,5,39
2020-04-29,67035,PINETO,TE,52,661
2020-04-29,67037,ROSETO DEGLI ABRUZZI,TE,28,472
2020-04-29,67038,SANT'EGIDIO ALLA VIBRATA,TE,8,148
2020-04-29,67039,SANT'OMERO,TE,1,186
2020-04-29,67040,SILVI,TE,15,375
2020-04-29,67041,TERAMO,TE,171,3241
2020-04-29,67043,TORRICELLA SICURA,TE,12,116
2020-04-29,67044,TORTORETO,TE,1,197
2020-04-29,67045,TOSSICIA,TE,2,23
2020-04-29,67046,VALLE CASTELLANA,TE,3,17
2020-04-29,67002,ANCARANO,TE,0,17
2020-04-29,67010,CASTEL CASTAGNA,TE,0,10
2020-04-29,67020,CONTROGUERRA,TE,0,25
2020-04-29,67022,CORTINO,TE,0,16
2020-04-29,67023,CROGNALETO,TE,0,16
2020-04-29,67024,FANO ADRIANO,TE,0,4
2020-04-29,67034,PIETRACAMELA,TE,0,5
2020-04-29,67036,ROCCA SANTA MARIA,TE,0,12
2020-04-29,67042,TORANO NUOVO,TE,0,27
