AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-05-25,67001,ALBA ADRIATICA,TE,18,403
2020-05-25,67003,ARSITA,TE,5,85
2020-05-25,67004,ATRI,TE,86,1407
2020-05-25,67005,BASCIANO,TE,3,121
2020-05-25,67006,BELLANTE,TE,10,341
2020-05-25,67007,BISENTI,TE,15,259
2020-05-25,67008,CAMPLI,TE,8,445
2020-05-25,67009,CANZANO,TE,2,68
2020-05-25,67011,CASTELLALTO,TE,6,389
2020-05-25,67012,CASTELLI,TE,2,46
2020-05-25,67013,CASTIGLIONE MESSER RAIMONDO,TE,83,701
2020-05-25,67014,CASTILENTI,TE,60,428
2020-05-25,67015,CELLINO ATTANASIO,TE,13,137
2020-05-25,67016,CERMIGNANO,TE,12,88
2020-05-25,67017,CIVITELLA DEL TRONTO,TE,1,281
2020-05-25,67018,COLLEDARA,TE,1,104
2020-05-25,67019,COLONNELLA,TE,18,68
2020-05-25,67021,CORROPOLI,TE,1,154
2020-05-25,67025,GIULIANOVA,TE,32,1483
2020-05-25,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,301
2020-05-25,67047,MARTINSICURO,TE,9,362
2020-05-25,67027,MONTEFINO,TE,25,176
2020-05-25,67028,MONTORIO AL VOMANO,TE,9,526
2020-05-25,67029,MORRO D'ORO,TE,1,120
2020-05-25,67030,MOSCIANO SANT'ANGELO,TE,5,424
2020-05-25,67031,NERETO,TE,8,332
2020-05-25,67032,NOTARESCO,TE,14,315
2020-05-25,67033,PENNA SANT'ANDREA,TE,7,72
2020-05-25,67035,PINETO,TE,60,1023
2020-05-25,67037,ROSETO DEGLI ABRUZZI,TE,29,961
2020-05-25,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,305
2020-05-25,67039,SANT'OMERO,TE,1,373
2020-05-25,67040,SILVI,TE,15,680
2020-05-25,67041,TERAMO,TE,181,5897
2020-05-25,67043,TORRICELLA SICURA,TE,19,226
2020-05-25,67044,TORTORETO,TE,2,473
2020-05-25,67045,TOSSICIA,TE,2,66
2020-05-25,67046,VALLE CASTELLANA,TE,3,27
2020-05-25,67002,ANCARANO,TE,0,65
2020-05-25,67010,CASTEL CASTAGNA,TE,0,18
2020-05-25,67020,CONTROGUERRA,TE,0,58
2020-05-25,67022,CORTINO,TE,0,29
2020-05-25,67023,CROGNALETO,TE,0,42
2020-05-25,67024,FANO ADRIANO,TE,0,9
2020-05-25,67034,PIETRACAMELA,TE,0,12
2020-05-25,67036,ROCCA SANTA MARIA,TE,0,24
2020-05-25,67042,TORANO NUOVO,TE,0,49
