AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-03-14,67001,ALBA ADRIATICA,TE,474,3961
2021-03-14,67002,ANCARANO,TE,123,474
2021-03-14,67003,ARSITA,TE,58,386
2021-03-14,67004,ATRI,TE,710,7974
2021-03-14,67005,BASCIANO,TE,209,1364
2021-03-14,67006,BELLANTE,TE,414,3190
2021-03-14,67007,BISENTI,TE,148,1083
2021-03-14,67008,CAMPLI,TE,471,3705
2021-03-14,67009,CANZANO,TE,128,883
2021-03-14,67010,CASTEL CASTAGNA,TE,53,183
2021-03-14,67011,CASTELLALTO,TE,611,3986
2021-03-14,67012,CASTELLI,TE,84,486
2021-03-14,67013,CASTIGLIONE MESSER RAIMONDO,TE,127,1267
2021-03-14,67014,CASTILENTI,TE,154,919
2021-03-14,67015,CELLINO ATTANASIO,TE,203,1042
2021-03-14,67016,CERMIGNANO,TE,210,951
2021-03-14,67017,CIVITELLA DEL TRONTO,TE,469,2429
2021-03-14,67018,COLLEDARA,TE,126,951
2021-03-14,67019,COLONNELLA,TE,239,854
2021-03-14,67020,CONTROGUERRA,TE,95,730
2021-03-14,67021,CORROPOLI,TE,193,1724
2021-03-14,67022,CORTINO,TE,42,280
2021-03-14,67023,CROGNALETO,TE,209,956
2021-03-14,67024,FANO ADRIANO,TE,13,127
2021-03-14,67025,GIULIANOVA,TE,1736,12909
2021-03-14,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,467,2727
2021-03-14,67047,MARTINSICURO,TE,902,4458
2021-03-14,67027,MONTEFINO,TE,75,515
2021-03-14,67028,MONTORIO AL VOMANO,TE,991,5498
2021-03-14,67029,MORRO D'ORO,TE,317,1498
2021-03-14,67030,MOSCIANO SANT'ANGELO,TE,559,4011
2021-03-14,67031,NERETO,TE,276,2601
2021-03-14,67032,NOTARESCO,TE,450,2778
2021-03-14,67033,PENNA SANT'ANDREA,TE,98,788
2021-03-14,67034,PIETRACAMELA,TE,3,75
2021-03-14,67035,PINETO,TE,954,7019
2021-03-14,67036,ROCCA SANTA MARIA,TE,58,403
2021-03-14,67037,ROSETO DEGLI ABRUZZI,TE,1383,9974
2021-03-14,67038,SANT'EGIDIO ALLA VIBRATA,TE,415,2746
2021-03-14,67039,SANT'OMERO,TE,267,2824
2021-03-14,67040,SILVI,TE,808,5804
2021-03-14,67041,TERAMO,TE,3715,43080
2021-03-14,67042,TORANO NUOVO,TE,86,648
2021-03-14,67043,TORRICELLA SICURA,TE,218,1788
2021-03-14,67044,TORTORETO,TE,574,4332
2021-03-14,67045,TOSSICIA,TE,104,706
2021-03-14,67046,VALLE CASTELLANA,TE,36,173
