AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-06,67001,ALBA ADRIATICA,TE,20,480
2020-06-06,67003,ARSITA,TE,5,99
2020-06-06,67004,ATRI,TE,86,1576
2020-06-06,67005,BASCIANO,TE,3,147
2020-06-06,67006,BELLANTE,TE,10,419
2020-06-06,67007,BISENTI,TE,15,292
2020-06-06,67008,CAMPLI,TE,8,527
2020-06-06,67009,CANZANO,TE,2,88
2020-06-06,67011,CASTELLALTO,TE,6,486
2020-06-06,67012,CASTELLI,TE,2,54
2020-06-06,67013,CASTIGLIONE MESSER RAIMONDO,TE,84,727
2020-06-06,67014,CASTILENTI,TE,62,445
2020-06-06,67015,CELLINO ATTANASIO,TE,13,155
2020-06-06,67016,CERMIGNANO,TE,10,112
2020-06-06,67017,CIVITELLA DEL TRONTO,TE,1,306
2020-06-06,67018,COLLEDARA,TE,1,125
2020-06-06,67019,COLONNELLA,TE,19,97
2020-06-06,67021,CORROPOLI,TE,1,202
2020-06-06,67025,GIULIANOVA,TE,31,1850
2020-06-06,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,371
2020-06-06,67047,MARTINSICURO,TE,10,460
2020-06-06,67027,MONTEFINO,TE,25,192
2020-06-06,67028,MONTORIO AL VOMANO,TE,9,629
2020-06-06,67029,MORRO D'ORO,TE,1,171
2020-06-06,67030,MOSCIANO SANT'ANGELO,TE,3,508
2020-06-06,67031,NERETO,TE,8,456
2020-06-06,67032,NOTARESCO,TE,14,396
2020-06-06,67033,PENNA SANT'ANDREA,TE,7,91
2020-06-06,67035,PINETO,TE,60,1267
2020-06-06,67037,ROSETO DEGLI ABRUZZI,TE,29,1217
2020-06-06,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,370
2020-06-06,67039,SANT'OMERO,TE,1,496
2020-06-06,67040,SILVI,TE,16,772
2020-06-06,67041,TERAMO,TE,185,6783
2020-06-06,67043,TORRICELLA SICURA,TE,19,262
2020-06-06,67044,TORTORETO,TE,2,559
2020-06-06,67045,TOSSICIA,TE,2,77
2020-06-06,67046,VALLE CASTELLANA,TE,3,32
2020-06-06,67002,ANCARANO,TE,0,74
2020-06-06,67010,CASTEL CASTAGNA,TE,0,24
2020-06-06,67020,CONTROGUERRA,TE,0,83
2020-06-06,67022,CORTINO,TE,0,39
2020-06-06,67023,CROGNALETO,TE,0,55
2020-06-06,67024,FANO ADRIANO,TE,0,10
2020-06-06,67034,PIETRACAMELA,TE,0,15
2020-06-06,67036,ROCCA SANTA MARIA,TE,0,27
2020-06-06,67042,TORANO NUOVO,TE,0,60
