AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-11-27,67001,ALBA ADRIATICA,TE,217,2106
2020-11-27,67002,ANCARANO,TE,16,263
2020-11-27,67003,ARSITA,TE,27,250
2020-11-27,67004,ATRI,TE,431,4952
2020-11-27,67005,BASCIANO,TE,62,704
2020-11-27,67006,BELLANTE,TE,215,1949
2020-11-27,67007,BISENTI,TE,113,782
2020-11-27,67008,CAMPLI,TE,150,2106
2020-11-27,67009,CANZANO,TE,39,424
2020-11-27,67010,CASTEL CASTAGNA,TE,26,96
2020-11-27,67011,CASTELLALTO,TE,305,2431
2020-11-27,67012,CASTELLI,TE,58,333
2020-11-27,67013,CASTIGLIONE MESSER RAIMONDO,TE,114,1075
2020-11-27,67014,CASTILENTI,TE,93,698
2020-11-27,67015,CELLINO ATTANASIO,TE,57,586
2020-11-27,67016,CERMIGNANO,TE,35,442
2020-11-27,67017,CIVITELLA DEL TRONTO,TE,200,1285
2020-11-27,67018,COLLEDARA,TE,73,549
2020-11-27,67019,COLONNELLA,TE,106,464
2020-11-27,67020,CONTROGUERRA,TE,52,389
2020-11-27,67021,CORROPOLI,TE,94,915
2020-11-27,67022,CORTINO,TE,11,162
2020-11-27,67023,CROGNALETO,TE,136,675
2020-11-27,67024,FANO ADRIANO,TE,8,69
2020-11-27,67025,GIULIANOVA,TE,731,7164
2020-11-27,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,378,1838
2020-11-27,67047,MARTINSICURO,TE,368,2287
2020-11-27,67027,MONTEFINO,TE,46,354
2020-11-27,67028,MONTORIO AL VOMANO,TE,778,3612
2020-11-27,67029,MORRO D'ORO,TE,90,709
2020-11-27,67030,MOSCIANO SANT'ANGELO,TE,204,2185
2020-11-27,67031,NERETO,TE,81,1464
2020-11-27,67032,NOTARESCO,TE,172,1504
2020-11-27,67033,PENNA SANT'ANDREA,TE,43,391
2020-11-27,67034,PIETRACAMELA,TE,2,52
2020-11-27,67035,PINETO,TE,471,3971
2020-11-27,67036,ROCCA SANTA MARIA,TE,42,279
2020-11-27,67037,ROSETO DEGLI ABRUZZI,TE,451,4958
2020-11-27,67038,SANT'EGIDIO ALLA VIBRATA,TE,201,1606
2020-11-27,67039,SANT'OMERO,TE,119,1693
2020-11-27,67040,SILVI,TE,346,2965
2020-11-27,67041,TERAMO,TE,1918,24755
2020-11-27,67042,TORANO NUOVO,TE,46,394
2020-11-27,67043,TORRICELLA SICURA,TE,113,1166
2020-11-27,67044,TORTORETO,TE,215,2087
2020-11-27,67045,TOSSICIA,TE,63,452
2020-11-27,67046,VALLE CASTELLANA,TE,30,119
