AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-08-31,67001,ALBA ADRIATICA,TE,29,943
2020-08-31,67003,ARSITA,TE,5,117
2020-08-31,67004,ATRI,TE,86,2546
2020-08-31,67005,BASCIANO,TE,3,279
2020-08-31,67006,BELLANTE,TE,10,781
2020-08-31,67007,BISENTI,TE,15,444
2020-08-31,67008,CAMPLI,TE,8,982
2020-08-31,67009,CANZANO,TE,2,167
2020-08-31,67011,CASTELLALTO,TE,6,963
2020-08-31,67012,CASTELLI,TE,2,95
2020-08-31,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,818
2020-08-31,67014,CASTILENTI,TE,62,521
2020-08-31,67015,CELLINO ATTANASIO,TE,16,287
2020-08-31,67016,CERMIGNANO,TE,10,208
2020-08-31,67017,CIVITELLA DEL TRONTO,TE,37,629
2020-08-31,67018,COLLEDARA,TE,1,212
2020-08-31,67019,COLONNELLA,TE,27,210
2020-08-31,67020,CONTROGUERRA,TE,5,222
2020-08-31,67021,CORROPOLI,TE,5,397
2020-08-31,67025,GIULIANOVA,TE,40,3532
2020-08-31,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,579
2020-08-31,67047,MARTINSICURO,TE,25,1046
2020-08-31,67027,MONTEFINO,TE,25,241
2020-08-31,67028,MONTORIO AL VOMANO,TE,9,1109
2020-08-31,67029,MORRO D'ORO,TE,1,330
2020-08-31,67030,MOSCIANO SANT'ANGELO,TE,3,968
2020-08-31,67031,NERETO,TE,15,749
2020-08-31,67032,NOTARESCO,TE,14,689
2020-08-31,67033,PENNA SANT'ANDREA,TE,7,171
2020-08-31,67034,PIETRACAMELA,TE,1,26
2020-08-31,67035,PINETO,TE,64,1988
2020-08-31,67037,ROSETO DEGLI ABRUZZI,TE,30,2294
2020-08-31,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,694
2020-08-31,67039,SANT'OMERO,TE,4,912
2020-08-31,67040,SILVI,TE,18,1459
2020-08-31,67041,TERAMO,TE,197,11588
2020-08-31,67042,TORANO NUOVO,TE,2,139
2020-08-31,67043,TORRICELLA SICURA,TE,19,422
2020-08-31,67044,TORTORETO,TE,5,990
2020-08-31,67045,TOSSICIA,TE,2,141
2020-08-31,67046,VALLE CASTELLANA,TE,3,39
2020-08-31,67002,ANCARANO,TE,0,137
2020-08-31,67010,CASTEL CASTAGNA,TE,0,41
2020-08-31,67022,CORTINO,TE,0,65
2020-08-31,67023,CROGNALETO,TE,0,134
2020-08-31,67024,FANO ADRIANO,TE,0,27
2020-08-31,67036,ROCCA SANTA MARIA,TE,0,42
