AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-07-20,67001,ALBA ADRIATICA,TE,26,699
2020-07-20,67003,ARSITA,TE,5,106
2020-07-20,67004,ATRI,TE,86,2127
2020-07-20,67005,BASCIANO,TE,3,223
2020-07-20,67006,BELLANTE,TE,10,621
2020-07-20,67007,BISENTI,TE,15,380
2020-07-20,67008,CAMPLI,TE,8,742
2020-07-20,67009,CANZANO,TE,2,138
2020-07-20,67011,CASTELLALTO,TE,6,763
2020-07-20,67012,CASTELLI,TE,2,85
2020-07-20,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,780
2020-07-20,67014,CASTILENTI,TE,62,491
2020-07-20,67015,CELLINO ATTANASIO,TE,16,234
2020-07-20,67016,CERMIGNANO,TE,10,163
2020-07-20,67017,CIVITELLA DEL TRONTO,TE,1,414
2020-07-20,67018,COLLEDARA,TE,1,172
2020-07-20,67019,COLONNELLA,TE,22,144
2020-07-20,67021,CORROPOLI,TE,1,287
2020-07-20,67025,GIULIANOVA,TE,31,2802
2020-07-20,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,484
2020-07-20,67047,MARTINSICURO,TE,16,749
2020-07-20,67027,MONTEFINO,TE,25,226
2020-07-20,67028,MONTORIO AL VOMANO,TE,9,901
2020-07-20,67029,MORRO D'ORO,TE,1,265
2020-07-20,67030,MOSCIANO SANT'ANGELO,TE,3,765
2020-07-20,67031,NERETO,TE,8,608
2020-07-20,67032,NOTARESCO,TE,14,546
2020-07-20,67033,PENNA SANT'ANDREA,TE,7,134
2020-07-20,67035,PINETO,TE,63,1685
2020-07-20,67037,ROSETO DEGLI ABRUZZI,TE,29,1778
2020-07-20,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,544
2020-07-20,67039,SANT'OMERO,TE,1,701
2020-07-20,67040,SILVI,TE,17,1223
2020-07-20,67041,TERAMO,TE,185,9306
2020-07-20,67043,TORRICELLA SICURA,TE,19,357
2020-07-20,67044,TORTORETO,TE,2,748
2020-07-20,67045,TOSSICIA,TE,2,117
2020-07-20,67046,VALLE CASTELLANA,TE,3,35
2020-07-20,67002,ANCARANO,TE,0,113
2020-07-20,67010,CASTEL CASTAGNA,TE,0,33
2020-07-20,67020,CONTROGUERRA,TE,0,138
2020-07-20,67022,CORTINO,TE,0,52
2020-07-20,67023,CROGNALETO,TE,0,78
2020-07-20,67024,FANO ADRIANO,TE,0,20
2020-07-20,67034,PIETRACAMELA,TE,0,20
2020-07-20,67036,ROCCA SANTA MARIA,TE,0,36
2020-07-20,67042,TORANO NUOVO,TE,0,95
