AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-01-26,67001,ALBA ADRIATICA,TE,339,2880
2021-01-26,67002,ANCARANO,TE,102,391
2021-01-26,67003,ARSITA,TE,47,329
2021-01-26,67004,ATRI,TE,579,6461
2021-01-26,67005,BASCIANO,TE,169,1162
2021-01-26,67006,BELLANTE,TE,360,2631
2021-01-26,67007,BISENTI,TE,130,946
2021-01-26,67008,CAMPLI,TE,366,3091
2021-01-26,67009,CANZANO,TE,117,728
2021-01-26,67010,CASTEL CASTAGNA,TE,41,153
2021-01-26,67011,CASTELLALTO,TE,513,3390
2021-01-26,67012,CASTELLI,TE,84,430
2021-01-26,67013,CASTIGLIONE MESSER RAIMONDO,TE,119,1172
2021-01-26,67014,CASTILENTI,TE,121,801
2021-01-26,67015,CELLINO ATTANASIO,TE,175,820
2021-01-26,67016,CERMIGNANO,TE,205,842
2021-01-26,67017,CIVITELLA DEL TRONTO,TE,398,1962
2021-01-26,67018,COLLEDARA,TE,115,801
2021-01-26,67019,COLONNELLA,TE,192,711
2021-01-26,67020,CONTROGUERRA,TE,86,574
2021-01-26,67021,CORROPOLI,TE,166,1338
2021-01-26,67022,CORTINO,TE,40,246
2021-01-26,67023,CROGNALETO,TE,203,848
2021-01-26,67024,FANO ADRIANO,TE,11,99
2021-01-26,67025,GIULIANOVA,TE,1256,9984
2021-01-26,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,445,2413
2021-01-26,67047,MARTINSICURO,TE,694,3271
2021-01-26,67027,MONTEFINO,TE,65,427
2021-01-26,67028,MONTORIO AL VOMANO,TE,948,4811
2021-01-26,67029,MORRO D'ORO,TE,232,1197
2021-01-26,67030,MOSCIANO SANT'ANGELO,TE,398,3172
2021-01-26,67031,NERETO,TE,223,2112
2021-01-26,67032,NOTARESCO,TE,327,2177
2021-01-26,67033,PENNA SANT'ANDREA,TE,84,628
2021-01-26,67034,PIETRACAMELA,TE,3,67
2021-01-26,67035,PINETO,TE,656,5235
2021-01-26,67036,ROCCA SANTA MARIA,TE,53,369
2021-01-26,67037,ROSETO DEGLI ABRUZZI,TE,919,7249
2021-01-26,67038,SANT'EGIDIO ALLA VIBRATA,TE,355,2259
2021-01-26,67039,SANT'OMERO,TE,203,2280
2021-01-26,67040,SILVI,TE,581,4353
2021-01-26,67041,TERAMO,TE,3014,35858
2021-01-26,67042,TORANO NUOVO,TE,72,525
2021-01-26,67043,TORRICELLA SICURA,TE,170,1567
2021-01-26,67044,TORTORETO,TE,367,3100
2021-01-26,67045,TOSSICIA,TE,96,590
2021-01-26,67046,VALLE CASTELLANA,TE,36,161
